1,1,1,43.2213097,-0.0515608,455.79,23.88,0.7,3.7,96826.8,334,-2677,1519,19.32,19,33.85,8.26,5334
1,1,1,43.2213097,-0.0515570,454.97,22.68,2.0,3.9,96826.8,703,-2647,1268,20.24,19,33.50,8.25,5335
1,1,1,43.2213058,-0.0515517,454.21,21.44,2.6,3.9,96841.0,344,-2517,1252,19.21,18,33.50,8.25,5336
1,1,1,43.2213020,-0.0515495,453.36,21.44,1.6,4.0,96841.0,343,-2421,1301,19.96,17,33.85,8.25,5337
1,1,1,43.2213020,-0.0515479,452.56,20.18,1.0,4.0,96855.7,607,-2654,1561,19.69,18,33.85,8.25,5338
1,1,1,43.2213020,-0.0515432,451.68,20.18,2.3,4.2,96870.7,503,-1674,594,20.55,19,33.85,8.25,5339
1,1,1,43.2212982,-0.0515385,450.88,18.88,2.4,4.1,96870.7,190,-2061,1072,21.36,18,33.19,8.23,5340
1,1,1,43.2212944,-0.0515375,449.91,17.47,1.2,4.4,96887.0,738,-2093,1094,20.93,20,34.07,8.25,5341
1,1,1,43.2212944,-0.0515371,448.99,17.47,0.5,4.5,96887.0,580,-2816,1120,22.06,20,34.07,8.25,5342
1,1,1,43.2212944,-0.0515330,448.01,15.97,1.8,4.7,96904.5,623,-2452,1142,22.06,20,33.50,8.25,5343
1,1,1,43.2212944,-0.0515295,447.04,15.97,1.9,4.8,96921.6,487,-2801,1273,23.07,19,33.41,8.24,5344
1,1,1,43.2212944,-0.0515294,446.10,14.49,0.5,4.7,96921.6,743,-3210,1790,24.14,20,33.50,8.25,5345
1,1,1,43.2212944,-0.0515274,445.20,12.99,1.1,4.6,96939.0,447,-2074,760,23.58,21,33.85,8.24,5346
1,1,1,43.2212944,-0.0515229,444.21,12.99,2.0,4.7,96939.0,86,-2544,1416,24.21,21,33.85,8.25,5347
1,1,1,43.2212906,-0.0515210,443.23,11.45,1.2,4.8,96956.8,825,-2324,1285,24.01,21,33.63,8.24,5348
1,1,1,43.2212906,-0.0515205,442.33,11.45,0.3,4.6,96974.7,606,-2690,1089,25.23,21,34.07,8.26,5349
1,1,1,43.2212906,-0.0515170,441.39,9.90,1.7,4.7,96974.7,549,-2054,931,26.54,21,33.85,8.25,5350
1,1,1,43.2212868,-0.0515129,440.40,8.53,2.3,4.8,96990.6,405,-2437,1167,26.40,20,33.85,8.25,5351
1,1,1,43.2212868,-0.0515127,439.35,8.53,0.8,5.0,96990.6,429,-2410,1279,26.38,19,33.98,8.24,5352
1,1,1,43.2212868,-0.0515121,438.31,7.02,0.8,5.1,97008.2,550,-2376,1259,25.68,20,33.50,8.25,5353
1,1,1,43.2212868,-0.0515080,437.36,7.02,2.0,4.9,97024.6,322,-2166,1012,27.01,20,33.50,8.25,5354
1,1,1,43.2212830,-0.0515056,436.36,5.60,1.2,5.0,97024.6,578,-3085,1831,27.43,21,33.85,8.25,5355
1,1,1,43.2212830,-0.0515070,435.38,4.05,0.8,4.9,97042.6,1101,-2686,1337,27.32,21,33.85,8.25,5356
1,1,1,43.2212830,-0.0515056,434.54,4.05,1.1,4.6,97042.6,359,-2356,587,28.06,21,33.50,8.25,5357
1,1,1,43.2212830,-0.0515030,433.64,2.52,1.4,4.5,97060.4,425,-3007,1951,28.02,21,33.85,8.25,5358
1,1,1,43.2212791,-0.0515036,432.77,2.52,1.3,4.4,97076.1,658,-1781,653,28.74,21,33.50,8.25,5359
1,1,1,43.2212791,-0.0515046,431.88,1.16,0.3,4.4,97076.1,620,-3013,1225,30.02,19,33.85,8.25,5360
1,1,1,43.2212791,-0.0515024,430.90,-0.19,1.1,4.6,97091.8,606,-1969,789,29.64,19,34.20,8.25,5361
1,1,1,43.2212753,-0.0514994,430.07,-0.19,1.7,4.4,97091.8,348,-2766,1270,29.97,20,33.85,8.25,5362
1,1,1,43.2212753,-0.0514998,429.32,-1.85,0.4,4.1,97111.1,37,-123,-178,29.89,20,33.85,8.25,5363
1,1,1,43.2212753,-0.0515030,428.77,-1.85,1.9,3.6,97114.6,1182,-2805,516,31.63,17,33.85,8.25,5364
1,1,1,43.2212753,-0.0515013,429.20,-2.15,0.3,1.5,97114.6,543,-2010,-94,32.01,20,33.85,8.25,5365
1,1,1,43.2212753,-0.0515008,429.37,-2.09,0.1,0.6,97113.9,575,-1991,-95,32.01,21,33.72,8.25,5366
1,1,1,43.2212753,-0.0515008,429.41,-2.09,0.0,0.2,97113.9,567,-1994,-98,31.94,21,33.85,8.25,5367
1,1,1,43.2212753,-0.0515008,429.41,-2.05,0.0,0.1,97113.4,569,-1992,-99,32.01,21,33.85,8.25,5368
1,1,1,43.2212753,-0.0515007,429.41,-2.05,0.0,0.1,97113.5,569,-1990,-97,31.97,21,33.85,8.25,5369
1,1,1,43.2212753,-0.0515007,429.42,-2.06,0.1,0.0,97113.5,572,-1992,-96,32.22,21,33.85,8.25,5370
1,1,1,43.2212753,-0.0515007,429.42,-2.05,0.0,-0.0,97113.4,573,-1987,-93,32.22,22,33.28,8.24,5371
1,1,1,43.2212753,-0.0515007,429.42,-2.05,0.0,0.0,97113.4,572,-1995,-95,32.21,21,33.85,8.25,5372
1,1,1,43.2212753,-0.0515007,429.42,-2.05,0.0,0.0,97113.3,574,-1991,-92,32.31,22,34.07,8.25,5373
1,1,1,43.2212753,-0.0515007,429.43,-2.05,0.0,0.0,97113.4,571,-1993,-99,32.30,22,33.85,8.25,5374
1,1,1,43.2212753,-0.0515008,429.44,-2.05,0.0,0.0,97113.4,575,-1993,-95,32.48,22,33.98,8.24,5375
1,1,1,43.2212753,-0.0515009,429.45,-2.05,0.1,-0.0,97113.4,569,-1994,-93,32.73,21,33.98,8.25,5376
1,1,1,43.2212753,-0.0515009,429.46,-2.05,0.0,-0.0,97113.4,567,-1992,-98,32.73,21,33.85,8.25,5377
1,1,1,43.2212753,-0.0515009,429.47,-2.05,0.0,-0.0,97113.3,573,-1988,-97,32.45,21,33.72,8.26,5378
1,1,1,43.2212753,-0.0515009,429.48,-2.05,0.0,-0.0,97113.3,573,-1992,-98,32.45,21,33.85,8.25,5379
1,1,1,43.2212753,-0.0515009,429.49,-2.04,0.0,-0.0,97113.3,569,-1989,-97,32.51,21,33.72,8.26,5380
1,1,1,43.2212753,-0.0515010,429.49,-2.05,0.0,0.0,97113.4,571,-1991,-94,32.51,20,33.63,8.24,5381
1,1,1,43.2212753,-0.0515010,429.51,-2.05,0.0,-0.0,97113.4,575,-1989,-96,32.51,20,33.98,8.25,5382
1,1,1,43.2212753,-0.0515011,429.51,-2.06,0.0,0.0,97113.5,567,-1995,-95,32.51,20,34.07,8.25,5383
1,1,1,43.2212753,-0.0515011,429.52,-2.06,0.0,-0.0,97113.5,573,-1990,-99,32.08,20,33.38,8.26,5384
1,1,1,43.2212753,-0.0515012,429.52,-2.06,0.0,0.0,97113.5,574,-1992,-93,32.08,20,33.85,8.25,5385
1,1,1,43.2212753,-0.0515012,429.53,-2.07,0.0,-0.0,97113.6,568,-1992,-93,32.09,20,33.85,8.25,5386
1,1,1,43.2212753,-0.0515013,429.54,-2.07,0.0,-0.0,97113.6,568,-1993,-92,30.95,20,33.85,8.25,5387
1,1,1,43.2212753,-0.0515013,429.54,-2.06,0.1,0.0,97113.5,573,-1990,-90,30.95,20,34.07,8.26,5388
