flag_calib,flag_drop,flag_separation,flag_fin,top_lat,bottom_lat,top_lon,bottom_lon,top_hMSL,bottom_hMSL,top_altbaro,bottom_altbaro,top_gyrx,bottom_gyrx,top_gyry,bottom_gyry,top_gyrz,bottom_gyrz,sat_hRSSI,top_pression,top_temperature,distance_modules,bottom_pression,top_vspeed,bottom_vspeed,timeindex
1,0,0,0,43.2424316,43.2424126,-0.0393437,-0.0393168,443.1,412.0,1.49,0.58,200.0,20.0,-348.0,-32.0,93.0,6.0,0.3,97235.8,37.5,3.3,97217.9,-0.0,0.0,1701
1,0,0,0,43.2424316,43.2424126,-0.0393433,-0.0393163,443.1,411.8,1.49,0.58,416.0,20.0,-395.0,-33.0,97.0,6.0,0.3,97235.8,37.3,3.3,97218.0,-0.0,0.1,1702
1,0,0,0,43.2424316,43.2424126,-0.0393396,-0.0393162,442.6,411.7,1.27,0.57,174.0,21.0,-342.0,-33.0,-553.0,6.0,0.3,97238.3,37.7,3.3,97218.1,0.0,0.0,1703
1,0,0,0,43.2424316,43.2424126,-0.0393396,-0.0393162,442.6,411.7,1.27,0.57,174.0,21.0,-342.0,-33.0,-553.0,6.0,0.3,97238.3,37.7,3.3,97218.1,0.0,0.0,1704
1,0,0,0,43.2424316,43.2424088,-0.0393423,-0.0393157,442.8,411.4,1.27,0.57,-509.0,20.0,115.0,-33.0,-101.0,6.0,0.2,97238.3,37.5,3.3,97218.1,0.0,0.1,1705
1,0,0,0,43.2424316,43.2424088,-0.0393423,-0.0393154,442.8,411.2,1.27,0.57,-509.0,20.0,115.0,-32.0,-101.0,6.0,0.2,97238.3,37.5,3.5,97218.1,0.0,0.1,1706
1,0,0,0,43.2424316,43.2424088,-0.0393402,-0.0393154,442.3,411.2,1.18,0.57,322.0,20.0,76.0,-32.0,-223.0,6.0,0.2,97239.3,37.2,3.5,97218.1,0.0,0.1,1707
1,0,0,0,43.2424316,43.2424088,-0.0393394,-0.039315,441.9,410.9,1.07,0.58,156.0,20.0,16.0,-33.0,-31.0,6.0,0.2,97240.6,37.7,3.5,97218.0,0.0,0.1,1708
1,0,0,0,43.2424355,43.2424088,-0.0393409,-0.039315,442.0,410.9,1.07,0.58,34.0,20.0,-51.0,-33.0,106.0,6.0,0.3,97240.6,37.5,3.5,97218.0,0.1,0.1,1709
1,0,0,0,43.2424355,43.2424088,-0.0393409,-0.0393148,442.0,410.8,1.07,0.58,34.0,21.0,-51.0,-33.0,106.0,6.0,0.3,97240.6,37.5,3.5,97218.0,0.1,0.1,1710
1,0,0,0,43.2424355,43.2424088,-0.0393438,-0.0393144,441.9,410.5,1.0,0.58,-17.0,21.0,-41.0,-33.0,23.0,7.0,0.3,97241.4,37.2,3.4,97217.9,0.1,0.1,1711
1,0,0,0,43.2424393,43.2424088,-0.0393452,-0.0393144,441.8,410.5,1.0,0.58,-12.0,21.0,-71.0,-33.0,117.0,7.0,0.3,97241.4,37.2,3.4,97217.9,0.1,0.1,1712
1,0,0,0,43.2424355,43.2424088,-0.0393436,-0.0393139,441.2,410.2,1.0,0.58,78.0,20.0,-102.0,-31.0,-1.0,6.0,0.3,97241.4,38.1,3.9,97217.9,0.1,0.0,1713
1,0,0,0,43.2424393,43.2424088,-0.0393457,-0.0393139,441.2,410.2,1.0,0.58,-14.0,20.0,-62.0,-31.0,27.0,6.0,0.3,97241.4,37.3,3.9,97217.9,0.1,0.0,1714
1,0,0,0,43.2424393,43.2424088,-0.0393452,-0.0393132,440.8,409.9,1.0,0.58,-53.0,21.0,-59.0,-32.0,11.0,7.0,0.3,97241.4,37.9,4.3,97217.9,0.1,0.1,1715
1,0,0,0,43.2424393,43.2424088,-0.0393434,-0.0393132,440.6,409.9,0.98,0.58,-6.0,21.0,-37.0,-32.0,58.0,7.0,0.3,97241.6,37.5,4.3,97217.9,0.1,0.1,1716
1,0,0,0,43.2424393,43.2424088,-0.0393413,-0.0393128,439.8,409.7,0.99,0.53,-24.0,21.0,-40.0,-33.0,5.0,6.0,0.3,97241.6,37.9,4.4,97218.6,0.1,0.1,1717
1,0,0,0,43.2424393,43.2424088,-0.0393416,-0.0393125,440.0,409.5,0.98,0.54,-28.0,21.0,-39.0,-33.0,30.0,7.0,0.3,97241.6,37.5,4.3,97218.4,0.1,0.1,1718
1,0,0,0,43.2424355,43.2424088,-0.0393379,-0.0393122,438.8,409.5,0.99,0.54,-22.0,21.0,-33.0,-32.0,30.0,6.0,0.2,97241.6,37.4,4.3,97218.4,0.1,0.0,1719
1,0,0,0,43.2424355,43.2424088,-0.0393364,-0.0393122,438.2,409.5,1.0,0.54,-13.0,21.0,-49.0,-32.0,11.0,6.0,0.2,97241.4,37.9,4.3,97218.4,0.1,0.0,1720
1,0,0,0,43.2424355,43.2424088,-0.0393384,-0.0393117,438.1,409.2,1.02,0.59,-136.0,21.0,-88.0,-34.0,-59.0,6.0,0.2,97241.2,37.3,4.2,97217.9,0.1,0.1,1721
1,0,0,0,43.2424355,43.2424049,-0.0393364,-0.0393114,438.2,409.2,1.0,0.57,-13.0,21.0,-49.0,-32.0,11.0,6.0,0.3,97241.4,37.9,4.5,97218.0,0.1,0.1,1722
1,0,0,0,43.2424393,43.2424049,-0.0393429,-0.0393114,438.9,409.2,1.09,0.57,514.0,21.0,755.0,-32.0,707.0,6.0,0.3,97240.3,37.7,4.5,97218.0,0.1,0.1,1723
1,0,0,0,43.2424393,43.2424049,-0.039348,-0.0393114,439.3,409.2,0.89,0.57,-374.0,21.0,182.0,-32.0,-20.0,6.0,0.3,97242.7,37.0,4.5,97218.0,0.1,0.1,1724
1,0,0,0,43.2424393,43.2424049,-0.039348,-0.0393114,439.3,409.2,0.89,0.57,-374.0,21.0,182.0,-32.0,-20.0,6.0,0.3,97242.7,37.0,4.5,97218.0,0.1,0.1,1725
1,0,0,0,43.2424355,43.2424049,-0.0393431,-0.0393114,437.8,409.2,0.67,0.57,369.0,21.0,-1577.0,-32.0,254.0,6.0,0.3,97245.2,37.5,4.5,97218.0,0.1,0.1,1726
1,0,0,0,43.2424355,43.2424049,-0.0393431,-0.0393114,437.8,409.2,0.67,0.57,369.0,21.0,-1577.0,-32.0,254.0,6.0,0.3,97245.2,37.5,4.5,97218.0,0.1,0.1,1727
1,0,0,0,43.2424355,43.2424049,-0.039344,-0.0393114,437.7,409.2,0.5,0.57,-509.0,21.0,-386.0,-32.0,396.0,6.0,0.3,97247.2,37.5,4.5,97218.0,0.1,0.1,1728
1,0,0,0,43.2424393,43.2424049,-0.0393443,-0.0393114,438.3,409.2,0.44,0.57,-44.0,21.0,1239.0,-32.0,350.0,6.0,0.3,97247.9,37.1,4.5,97218.0,0.0,0.1,1729
1,0,0,0,43.2424393,43.2424049,-0.0393435,-0.0393098,437.9,408.2,0.39,0.58,-50.0,20.0,18.0,-33.0,272.0,6.0,0.3,97248.6,37.5,4.7,97218.0,0.0,0.1,1730
1,0,0,0,43.2424393,43.2424049,-0.0393435,-0.0393097,437.9,408.2,0.39,0.57,-50.0,20.0,18.0,-33.0,272.0,6.0,0.3,97248.6,37.5,4.7,97218.0,0.0,0.1,1731
1,0,0,0,43.2424393,43.2424049,-0.0393443,-0.0393096,438.3,408.1,0.44,0.57,-44.0,20.0,1239.0,-33.0,350.0,6.0,0.2,97247.9,37.1,4.7,97218.0,0.0,0.0,1732
1,0,0,0,43.2424393,43.2424049,-0.0393435,-0.0393096,437.9,408.1,0.39,0.57,-50.0,20.0,18.0,-33.0,272.0,6.0,0.2,97248.6,37.5,4.7,97218.0,0.0,0.0,1733
1,0,0,0,43.2424393,43.2424049,-0.039344,-0.0393092,437.5,407.9,0.36,0.55,80.0,21.0,-56.0,-32.0,15.0,6.0,0.2,97248.8,37.9,4.7,97218.3,0.0,0.1,1734
1,0,0,0,43.2424393,43.2424049,-0.039344,-0.0393092,437.5,407.9,0.36,0.55,80.0,21.0,-56.0,-32.0,15.0,6.0,0.2,97248.8,37.9,4.7,97218.3,0.0,0.1,1735
1,0,0,0,43.2424393,43.2424049,-0.0393427,-0.0393088,436.9,407.8,0.39,0.56,-4.0,20.0,-60.0,-32.0,-27.0,6.0,0.2,97248.5,37.7,4.8,97218.1,0.0,0.1,1736
1,0,0,0,43.2424393,43.2424049,-0.0393427,-0.0393085,436.9,407.7,0.39,0.55,-4.0,21.0,-60.0,-33.0,-27.0,6.0,0.2,97248.5,37.7,4.7,97218.3,0.0,0.0,1737
1,0,0,0,43.2424393,43.2424049,-0.0393427,-0.0393083,436.9,407.6,0.39,0.57,-4.0,20.0,-60.0,-32.0,-27.0,7.0,0.2,97248.5,37.7,4.7,97218.0,0.0,0.0,1738
1,0,0,0,43.2424355,43.2424049,-0.039342,-0.0393081,436.4,407.5,0.39,0.57,15.0,21.0,-117.0,-32.0,-55.0,7.0,0.2,97248.5,37.5,4.7,97218.0,0.0,0.0,1739
1,0,0,0,43.2424355,43.2424049,-0.0393416,-0.0393081,436.1,407.5,0.4,0.57,66.0,21.0,174.0,-33.0,-420.0,6.0,0.2,97248.4,37.7,4.4,97218.1,0.0,0.0,1740
1,0,0,0,43.2424355,43.2424049,-0.0393457,-0.0393078,435.8,407.4,0.4,0.57,327.0,20.0,842.0,-33.0,-401.0,7.0,0.3,97248.4,37.2,4.4,97218.1,0.0,0.0,1741
1,0,0,0,43.2424355,43.2424049,-0.0393417,-0.0393079,434.9,407.3,0.66,0.57,942.0,20.0,-1242.0,-33.0,2.0,6.0,0.3,97245.4,37.5,4.4,97218.1,0.1,0.0,1742
1,0,0,0,43.2424355,43.2424049,-0.0393417,-0.0393079,434.9,407.3,0.66,0.57,942.0,20.0,-1242.0,-33.0,2.0,6.0,0.3,97245.4,37.5,4.4,97218.1,0.1,0.0,1743
1,0,0,0,43.2424316,43.2424049,-0.0393378,-0.0393075,434.4,407.2,0.66,0.55,-501.0,21.0,-1383.0,-32.0,61.0,6.0,0.3,97245.4,37.5,4.6,97218.2,0.1,0.0,1744
1,0,0,0,43.2424316,43.2424049,-0.0393346,-0.0393075,433.8,407.2,0.97,0.55,-594.0,21.0,-1081.0,-32.0,36.0,6.0,0.3,97241.8,37.3,4.6,97218.2,0.1,0.0,1745
1,0,0,0,43.2424316,43.2424049,-0.0393337,-0.0393071,433.6,407.1,0.97,0.57,-10.0,21.0,-869.0,-33.0,-781.0,6.0,0.3,97241.8,37.2,3.9,97218.0,0.1,0.1,1746
1,0,0,0,43.2424316,43.2424049,-0.0393313,-0.0393069,433.4,407.0,1.16,0.56,-374.0,20.0,-889.0,-32.0,-314.0,7.0,0.3,97239.6,37.2,3.8,97218.1,0.1,0.0,1747
1,0,0,0,43.2424316,43.2424049,-0.0393284,-0.0393069,433.0,407.0,1.24,0.56,-505.0,20.0,-456.0,-32.0,-115.0,7.0,0.3,97238.7,37.2,3.8,97218.1,0.1,0.0,1748
1,0,0,0,43.2424316,43.2424049,-0.0393291,-0.0393068,433.3,406.9,1.27,0.56,-15.0,21.0,-196.0,-32.0,162.0,6.0,0.3,97238.2,37.3,3.7,97218.2,0.1,0.0,1749
1,0,0,0,43.2424316,43.2424049,-0.0393284,-0.0393068,433.0,406.9,1.24,0.56,-505.0,21.0,-456.0,-32.0,-115.0,6.0,0.3,97238.7,37.2,3.7,97218.2,0.1,0.0,1750
1,0,0,0,43.2424278,43.2424088,-0.0393263,-0.0393067,432.8,406.9,1.19,0.58,-1122.0,20.0,-264.0,-32.0,-304.0,6.0,0.3,97239.2,37.1,3.6,97218.0,0.1,0.1,1751
1,0,0,0,43.2424278,43.2424049,-0.0393266,-0.0393065,432.6,406.9,1.16,0.57,2699.0,21.0,-408.0,-33.0,642.0,5.0,0.3,97239.5,37.5,2.7,97218.0,0.1,0.1,1752
1,0,0,0,43.2424278,43.2424049,-0.0393283,-0.0393065,433.2,406.9,1.27,0.57,-571.0,21.0,210.0,-33.0,-2340.0,5.0,0.3,97238.2,37.5,2.7,97218.0,0.1,0.1,1753
1,0,0,0,43.2424278,43.2424088,-0.0393261,-0.0393063,432.4,406.9,1.16,0.57,-28.0,21.0,504.0,-33.0,-897.0,6.0,0.3,97239.5,38.1,2.6,97218.0,0.1,0.1,1754
1,0,0,0,43.2424278,43.2424088,-0.0393282,-0.0393065,432.1,407.0,0.89,0.59,-127.0,21.0,-345.0,-32.0,331.0,6.0,0.3,97242.8,37.5,2.6,97217.8,0.1,0.0,1755
1,0,0,0,43.2424278,43.2424088,-0.0393287,-0.0393065,432.1,407.0,0.89,0.59,701.0,21.0,61.0,-32.0,1216.0,6.0,0.2,97242.8,36.3,2.6,97217.8,0.1,0.0,1756
1,0,0,0,43.2424278,43.2424088,-0.0393273,-0.0393061,432.0,407.0,0.8,0.58,1.0,21.0,-36.0,-32.0,-29.0,7.0,0.2,97243.7,37.3,2.6,97217.9,0.1,0.0,1757
1,0,0,0,43.2424316,43.2424088,-0.0393262,-0.0393061,432.1,407.0,0.81,0.58,-3.0,21.0,-41.0,-32.0,2.0,7.0,0.3,97243.7,37.7,2.6,97217.9,0.1,0.0,1758
1,0,0,0,43.2424278,43.2424088,-0.0393284,-0.0393064,431.8,406.9,0.81,0.58,3.0,64.0,-39.0,372.0,6.0,-80.0,0.3,97243.7,37.5,2.6,97218.0,0.1,0.1,1759
1,0,0,0,43.2424278,43.2424088,-0.0393274,-0.0393064,431.7,406.9,0.81,0.58,-6.0,64.0,-41.0,372.0,7.0,-80.0,0.3,97243.6,37.5,2.6,97218.0,0.1,0.1,1760
1,0,0,0,43.2424278,43.2424088,-0.039328,-0.0393061,431.5,406.9,0.81,0.58,-4.0,165.0,-39.0,-238.0,7.0,339.0,0.2,97243.6,37.5,3.1,97217.9,0.1,0.1,1761
1,0,0,0,43.2424278,43.2424088,-0.0393278,-0.0393061,431.3,406.9,0.81,0.58,-5.0,165.0,-40.0,-238.0,5.0,339.0,0.3,97243.7,37.5,3.1,97217.9,0.1,0.1,1762
1,0,0,0,43.2424278,43.2424088,-0.0393278,-0.0393062,431.3,406.8,0.81,0.69,-5.0,-42.0,-40.0,-136.0,5.0,229.0,0.3,97243.7,37.5,2.6,97216.6,0.1,0.0,1763
1,0,0,0,43.2424278,43.2424088,-0.0393278,-0.0393064,431.3,406.7,0.81,0.69,-5.0,415.0,-40.0,260.0,5.0,183.0,0.2,97243.7,37.5,2.6,97216.6,0.1,0.1,1764
1,0,0,0,43.2424278,43.2424088,-0.039328,-0.0393064,431.5,406.7,0.81,0.69,-4.0,415.0,-39.0,260.0,7.0,183.0,0.5,97243.6,37.5,2.6,97216.6,0.1,0.1,1765
1,0,0,0,43.2424278,43.2424049,-0.039326,-0.0393068,431.1,406.7,0.82,0.93,-5.0,19.0,-41.0,304.0,7.0,102.0,0.4,97243.5,37.5,2.8,97212.1,0.1,0.1,1766
1,0,0,0,43.2424278,43.2424049,-0.0393256,-0.0393068,431.4,406.7,0.81,1.08,-6.0,82.0,-39.0,327.0,7.0,70.0,0.4,97243.6,37.5,2.8,97212.1,0.1,0.1,1767
1,0,0,0,43.242424,43.2424049,-0.0393263,-0.0393068,431.5,406.7,0.82,1.08,-5.0,82.0,-39.0,327.0,7.0,70.0,1.0,97243.5,37.5,2.8,97212.1,0.1,0.1,1768
1,0,0,0,43.242424,43.2424049,-0.0393261,-0.0393067,431.5,406.8,0.82,1.18,-6.0,-185.0,-39.0,-57.0,8.0,-91.0,1.0,97243.5,37.6,2.8,97210.9,0.1,0.0,1769
1,0,0,0,43.242424,43.2424049,-0.0393259,-0.0393065,431.5,406.8,0.83,1.22,-6.0,19.0,-41.0,-57.0,8.0,-36.0,1.6,97243.4,38.0,2.5,97210.5,0.1,-0.0,1770
1,0,0,0,43.242424,43.2424049,-0.0393264,-0.0393065,431.5,406.8,0.83,1.22,-6.0,19.0,-40.0,-57.0,8.0,-36.0,1.6,97243.4,37.0,2.5,97210.5,0.1,-0.0,1771
1,0,0,0,43.242424,43.2424049,-0.0393263,-0.039309,431.5,406.7,0.81,1.24,-6.0,210.0,-39.0,17.0,8.0,40.0,1.6,97243.6,37.5,2.4,97210.3,0.1,0.1,1772
1,0,0,0,43.242424,43.2424049,-0.039327,-0.039309,431.6,406.7,0.81,1.22,-7.0,-42.0,-40.0,-3.0,8.0,-51.0,1.6,97243.6,37.7,2.4,97210.5,0.1,0.1,1773
1,0,0,0,43.242424,43.2424049,-0.0393263,-0.039309,431.6,406.7,0.83,1.22,-6.0,-42.0,-41.0,-3.0,7.0,-51.0,1.6,97243.4,37.5,2.4,97210.5,0.1,0.1,1774
1,0,0,0,43.242424,43.2424049,-0.0393254,-0.0393096,431.7,406.8,0.83,1.22,-6.0,154.0,-39.0,46.0,8.0,-9.0,1.6,97243.4,37.6,2.4,97210.5,0.1,-0.0,1775
1,0,0,0,43.242424,43.2424049,-0.0393239,-0.03931,431.7,406.9,0.83,1.23,-7.0,44.0,-39.0,11.0,8.0,13.0,1.6,97243.4,37.0,2.4,97210.4,0.1,-0.0,1776
1,0,0,0,43.242424,43.2424049,-0.0393244,-0.0393105,431.8,407.0,0.81,1.23,-6.0,22.0,-39.0,-1008.0,8.0,1.0,1.6,97243.6,37.5,2.3,97210.4,0.1,-0.1,1777
1,0,0,0,43.242424,43.2424049,-0.0393255,-0.0393096,431.9,406.9,0.81,1.11,-6.0,32.0,-39.0,-202.0,8.0,-295.0,0.8,97243.6,37.2,2.2,97211.7,0.1,-0.0,1778
1,0,0,0,43.242424,43.2424049,-0.0393258,-0.0393096,432.1,406.9,0.8,1.11,-6.0,32.0,-39.0,-202.0,8.0,-295.0,0.8,97243.7,37.5,2.2,97211.7,0.1,-0.0,1779
1,0,0,0,43.242424,43.2424088,-0.039327,-0.0393085,432.3,406.9,0.81,0.92,-6.0,-352.0,-39.0,85.0,8.0,-145.0,0.3,97243.6,37.5,2.4,97214.0,0.1,0.0,1780
1,0,0,0,43.2424202,43.2424088,-0.0393287,-0.0393085,432.4,406.9,0.81,0.92,-8.0,-352.0,-39.0,85.0,7.0,-145.0,0.3,97243.6,37.5,2.4,97214.0,0.1,0.0,1781
1,0,0,0,43.2424202,43.2424049,-0.0393305,-0.0393058,432.6,406.6,0.81,0.72,-7.0,161.0,-39.0,223.0,8.0,351.0,0.4,97243.6,37.3,2.5,97216.2,0.1,0.1,1782
1,0,0,0,43.2424202,43.2424049,-0.0393312,-0.0393058,432.8,406.6,0.81,0.72,-7.0,161.0,-40.0,223.0,7.0,351.0,0.4,97243.6,37.5,2.5,97216.2,0.1,0.1,1783
1,0,0,0,43.2424202,43.2424049,-0.0393305,-0.0393067,432.6,406.9,0.81,0.76,-7.0,69.0,-39.0,-45.0,8.0,36.0,0.3,97243.6,37.3,2.1,97215.8,0.1,0.0,1784
1,0,0,0,43.2424164,43.2424049,-0.0393341,-0.0393067,433.2,406.9,0.81,0.76,-7.0,69.0,-39.0,-45.0,8.0,36.0,0.3,97243.6,37.5,2.1,97215.8,0.1,0.0,1785
1,0,0,0,43.2424126,43.2424049,-0.0393371,-0.0393067,433.5,406.9,0.81,0.76,-6.0,69.0,-41.0,-45.0,8.0,36.0,0.3,97243.6,37.6,2.1,97215.8,0.1,0.0,1786
1,0,0,0,43.2424126,43.2424049,-0.0393399,-0.0393067,433.7,406.9,0.81,0.76,-6.0,69.0,-40.0,-45.0,8.0,36.0,0.3,97243.6,37.7,2.1,97215.8,0.1,0.0,1787
1,0,0,0,43.2424088,43.2424049,-0.0393422,-0.0393067,434.0,406.9,0.81,0.76,-7.0,69.0,-40.0,-45.0,8.0,36.0,0.3,97243.6,37.5,2.1,97215.8,0.1,0.0,1788
1,0,0,0,43.2424088,43.2424049,-0.0393423,-0.0393067,434.2,406.9,0.81,0.76,-7.0,69.0,-39.0,-45.0,8.0,36.0,0.3,97243.6,37.6,2.1,97215.8,0.1,0.0,1789
1,0,0,0,43.2424164,43.2424049,-0.0393345,-0.0393067,434.3,406.9,0.82,0.76,-6.0,69.0,-39.0,-45.0,8.0,36.0,0.3,97243.5,37.9,2.1,97215.8,0.1,0.0,1790
1,0,0,0,43.2424164,43.2424049,-0.0393353,-0.0393067,434.4,406.9,0.82,0.76,-6.0,69.0,-40.0,-45.0,8.0,36.0,0.4,97243.5,37.7,2.1,97215.8,0.1,0.0,1791
1,0,0,0,43.2424202,43.2424049,-0.0393318,-0.0393069,434.7,406.7,0.81,0.77,-6.0,70.0,-39.0,6.0,8.0,-37.0,0.4,97243.6,37.1,2.3,97215.7,0.0,0.1,1792
1,0,0,0,43.2424202,43.2424088,-0.0393318,-0.0393172,434.7,406.8,0.81,0.26,-6.0,-25.0,-39.0,-27.0,8.0,-3.0,0.4,97243.6,37.1,1.7,97221.6,0.0,0.1,1793
1,0,0,0,43.2424202,43.2424088,-0.0393324,-0.0393168,434.5,406.8,0.81,0.15,-5.0,-25.0,-40.0,-27.0,8.0,-3.0,0.4,97243.6,37.5,1.7,97222.9,0.0,0.1,1794
1,0,0,0,43.2424164,43.2424088,-0.039333,-0.0393169,434.9,406.9,0.82,0.15,-6.0,-25.0,-39.0,-27.0,7.0,-3.0,0.4,97243.5,37.6,1.8,97222.9,0.0,0.1,1795
1,0,0,0,43.2424164,43.2424088,-0.039333,-0.0393169,434.9,406.9,0.82,0.15,-6.0,27.0,-39.0,-11.0,7.0,134.0,0.8,97243.5,37.6,1.8,97222.9,0.0,0.1,1796
1,0,0,0,43.2424164,43.2424088,-0.0393324,-0.0393169,435.0,406.9,0.81,0.15,-6.0,27.0,-39.0,-11.0,7.0,134.0,0.8,97243.6,37.3,1.8,97222.9,0.0,0.1,1797
1,0,0,0,43.2424164,43.2424049,-0.0393331,-0.0393169,435.1,407.2,0.81,0.12,-7.0,52.0,-39.0,-2.0,7.0,-71.0,0.8,97243.6,37.3,1.9,97223.4,0.0,0.0,1798
1,0,0,0,43.2424164,43.2424049,-0.0393329,-0.0393169,435.1,407.2,0.81,0.12,-6.0,52.0,-40.0,-2.0,8.0,-71.0,0.8,97243.6,37.5,1.9,97223.4,0.0,0.0,1799
1,0,0,0,43.2424164,43.2424049,-0.0393338,-0.0393169,435.2,407.2,0.82,0.11,-6.0,88.0,-39.0,-33.0,8.0,-84.0,0.8,97243.5,38.1,1.9,97223.4,0.0,0.0,1800
1,0,0,0,43.2424164,43.2424088,-0.0393343,-0.0393162,435.3,407.6,0.82,0.11,-6.0,29.0,-40.0,-35.0,8.0,-35.0,1.0,97243.5,37.5,1.7,97223.3,0.0,-0.0,1801
1,0,0,0,43.2424126,43.2424049,-0.0393354,-0.0393168,435.6,407.6,0.83,0.12,-6.0,-34.0,-39.0,15.0,8.0,-47.0,1.0,97243.4,37.5,1.8,97223.3,0.0,-0.0,1802
1,0,0,0,43.2424126,43.2424049,-0.0393354,-0.0393168,435.6,407.6,0.83,0.12,-6.0,-34.0,-39.0,15.0,8.0,-47.0,1.3,97243.4,37.5,1.8,97223.3,0.0,-0.0,1803
1,0,0,0,43.2424164,43.2424049,-0.0393347,-0.0393167,435.7,407.9,0.83,0.14,-7.0,48.0,-39.0,-40.0,7.0,97.0,1.3,97243.3,37.9,1.9,97223.0,0.0,-0.1,1804
1,0,0,0,43.2424126,43.2424049,-0.0393345,-0.0393167,435.8,407.9,0.83,0.14,-5.0,48.0,-39.0,-40.0,8.0,97.0,1.3,97243.4,37.3,1.9,97223.0,0.0,-0.1,1805
1,0,0,0,43.2424126,43.2424088,-0.0393358,-0.0393162,435.9,408.2,0.83,0.13,-6.0,98.0,-40.0,-57.0,8.0,85.0,1.3,97243.4,37.2,1.8,97223.1,0.0,-0.1,1806
1,0,0,0,43.2424126,43.2424088,-0.0393359,-0.0393162,435.9,408.2,0.83,0.13,-6.0,98.0,-39.0,-57.0,8.0,85.0,1.3,97243.4,37.7,1.8,97223.1,0.0,-0.1,1807
1,0,0,0,43.2424126,43.2424049,-0.0393364,-0.0393158,435.9,408.5,0.83,0.13,-6.0,-5.0,-40.0,-5.0,8.0,-29.0,1.3,97243.4,37.5,2.0,97223.1,0.0,-0.1,1808
1,0,0,0,43.2424126,43.2424049,-0.0393359,-0.0393158,435.5,408.5,0.83,0.13,-6.0,-5.0,-38.0,-5.0,8.0,-29.0,1.3,97243.4,37.9,2.0,97223.1,0.0,-0.1,1809
1,0,0,0,43.2424164,43.2424049,-0.0393357,-0.0393158,434.9,408.5,0.83,0.13,-6.0,-224.0,-39.0,-86.0,7.0,247.0,1.3,97243.4,37.5,1.9,97223.1,0.1,-0.0,1810
1,0,0,0,43.2424164,43.2424049,-0.0393357,-0.0393134,434.2,408.2,0.82,0.13,-7.0,-30.0,-39.0,-291.0,8.0,1025.0,1.8,97243.5,37.3,2.1,97223.2,0.1,0.2,1811
1,0,0,0,43.2424164,43.2424049,-0.0393362,-0.0393134,434.3,408.2,0.83,0.13,-6.0,-30.0,-39.0,-291.0,8.0,1025.0,1.8,97243.4,38.1,2.1,97223.2,0.1,0.2,1812
1,0,0,0,43.2424164,43.2424088,-0.039337,-0.0393114,434.2,408.4,0.83,0.32,-6.0,-190.0,-40.0,-707.0,7.0,-457.0,1.8,97243.4,37.7,2.0,97221.0,0.1,0.1,1813
1,0,0,0,43.2424164,43.2424088,-0.039338,-0.0393114,434.3,408.4,0.84,0.32,-7.0,-190.0,-40.0,-707.0,9.0,-457.0,1.0,97243.3,38.1,2.0,97221.0,0.1,0.1,1814
1,0,0,0,43.2424164,43.2424088,-0.0393381,-0.0393114,434.4,408.4,0.84,0.32,-6.0,-190.0,-40.0,-707.0,8.0,-457.0,1.0,97243.3,37.7,2.0,97221.0,0.1,0.1,1815
1,0,0,0,43.2424126,43.2424088,-0.0393387,-0.0393114,434.4,408.4,0.84,0.32,-6.0,-190.0,-39.0,-707.0,7.0,-457.0,1.0,97243.3,37.7,2.0,97221.0,0.1,0.1,1816
1,0,0,0,43.2424126,43.2424088,-0.039339,-0.0393114,434.5,408.4,0.84,0.32,-8.0,-190.0,-39.0,-707.0,8.0,-457.0,1.0,97243.2,37.9,2.0,97221.0,0.1,0.1,1817
1,0,0,0,43.2424126,43.2424088,-0.0393399,-0.039311,434.6,408.7,0.85,0.67,-5.0,-343.0,-39.0,-765.0,8.0,528.0,1.0,97243.2,37.5,2.1,97216.9,0.1,0.1,1818
1,0,0,0,43.2424126,43.2424126,-0.0393399,-0.0393117,434.6,409.2,0.85,0.62,-5.0,-683.0,-39.0,-373.0,8.0,718.0,1.0,97243.2,37.5,2.3,97217.4,0.1,0.1,1819
1,0,0,0,43.2424126,43.2424126,-0.0393401,-0.0393117,434.7,409.2,0.85,0.62,-6.0,-683.0,-39.0,-373.0,8.0,718.0,1.0,97243.2,38.1,2.3,97217.4,0.1,0.1,1820
1,0,0,0,43.2424126,43.2424126,-0.0393401,-0.0393117,434.7,409.2,0.85,0.62,-6.0,-683.0,-39.0,-373.0,8.0,718.0,0.3,97243.2,38.1,2.3,97217.4,0.1,0.1,1821
1,0,0,0,43.2424088,43.2424126,-0.0393409,-0.0393122,434.9,409.2,0.83,0.61,-6.0,14.0,-40.0,-40.0,8.0,3.0,0.4,97243.4,37.6,2.3,97217.6,0.1,0.1,1822
1,0,0,0,43.2424088,43.2424088,-0.039341,-0.0393147,434.9,409.3,0.83,0.6,-6.0,20.0,-39.0,-33.0,7.0,6.0,0.4,97243.4,37.5,2.1,97217.7,0.1,0.1,1823
1,0,0,0,43.2424088,43.2424088,-0.039341,-0.0393155,434.9,409.3,0.83,0.6,-6.0,20.0,-39.0,-33.0,7.0,6.0,0.3,97243.4,37.5,2.2,97217.7,0.1,0.0,1824
1,0,0,0,43.2424088,43.2424088,-0.039341,-0.0393155,434.9,409.3,0.83,0.6,-6.0,20.0,-39.0,-33.0,7.0,6.0,0.3,97243.4,37.5,2.2,97217.7,0.1,0.0,1825
